date,ARKK_shares_adj,ARKQ_shares_adj,combined_shares_adj,ARKK_weight_pct,ARKQ_weight_pct,TSLA_close
2025-10-21,2302661.0,449131.0,2751792.0,11.93,11.93,442.6000061035156
2025-10-22,2302661.0,450718.0,2753379.0,11.95,11.84,438.9700012207031
2025-10-23,2258335.0,450718.0,2709053.0,12.29,12.13,448.9800109863281
2025-10-24,2285889.0,450718.0,2736607.0,12.24,12.11,433.7200012207031
2025-10-27,2300265.0,450718.0,2750983.0,11.66,11.54,452.4200134277344
2025-10-28,2314641.0,450718.0,2765359.0,12.04,11.83,460.54998779296875
2025-10-29,2300265.0,452305.0,2752570.0,12.35,12.07,461.510009765625
2025-10-30,2277503.0,460240.0,2737743.0,12.38,11.75,440.1000061035156
2025-11-03,2265523.0,465001.0,2730524.0,12.32,11.67,468.3699951171875
2025-11-04,2260731.0,466588.0,2727319.0,12.71,11.98,444.260009765625
2025-11-05,2252345.0,465001.0,2717346.0,12.7,11.86,462.07000732421875
2025-11-06,2288285.0,461827.0,2750112.0,13.07,12.38,445.9100036621094
2025-11-07,2284691.0,460240.0,2744931.0,13.15,12.43,429.5199890136719
2025-11-10,2229923.0,455479.0,2685402.0,12.42,12.03,445.2300109863281
2025-11-11,2229923.0,455479.0,2685402.0,12.42,12.03,439.6199951171875
2025-11-12,2215803.0,455479.0,2671282.0,12.38,12.13,430.6000061035156
2025-11-13,2112908.0,455479.0,2568387.0,11.96,11.92,401.989990234375
2025-11-14,2082398.0,453892.0,2536290.0,11.78,11.77,404.3500061035156
2025-11-17,2068838.0,453892.0,2522730.0,11.94,11.83,408.9200134277344
2025-11-18,2081268.0,453892.0,2535160.0,12.22,12.17,401.25
2025-11-19,2118558.0,452305.0,2570863.0,12.1,12.09,403.989990234375
2025-11-20,2123078.0,452305.0,2575383.0,12.26,12.15,395.2300109863281
2025-11-21,2132118.0,450718.0,2582836.0,12.44,12.38,391.0899963378906
2025-11-24,2203308.0,450718.0,2654026.0,12.1,12.16,417.7799987792969
2025-11-25,2206698.0,450718.0,2657416.0,12.3,12.5,419.3999938964844
2025-11-26,2204438.0,450718.0,2655156.0,12.26,12.38,426.5799865722656
2025-11-28,2186376.0,450718.0,2637094.0,12.12,12.4,430.1700134277344
2025-12-01,2171868.0,450718.0,2622586.0,12.08,12.42,430.1400146484375
2025-12-02,2116068.0,450718.0,2566786.0,12.37,12.6,429.239990234375
2025-12-03,2097096.0,450718.0,2547814.0,12.26,12.48,446.739990234375
2025-12-04,2126112.0,450718.0,2576830.0,12.36,12.62,454.5299987792969
2025-12-05,2138388.0,453892.0,2592280.0,12.3,12.58,455.0
2025-12-08,2139570.0,457066.0,2596636.0,12.19,12.61,439.5799865722656
2025-12-09,2105657.0,460240.0,2565897.0,11.75,12.17,445.1700134277344
2025-12-10,2116617.0,460240.0,2576857.0,11.82,12.3,451.45001220703125
2025-12-11,2122097.0,460240.0,2582337.0,11.92,12.39,446.8900146484375
2025-12-12,2138537.0,460240.0,2598777.0,11.92,12.09,458.9599914550781
2025-12-15,2063391.0,460240.0,2523631.0,12.17,12.71,475.30999755859375
2025-12-16,1938459.0,461827.0,2400286.0,12.15,13.33,489.8800048828125
2025-12-17,1915160.0,463414.0,2378574.0,12.4,13.68,467.260009765625
2025-12-18,1923264.0,463414.0,2386678.0,12.16,13.51,483.3699951171875
2025-12-19,1874829.0,465001.0,2339830.0,12.32,13.61,481.20001220703125
2025-12-22,1889844.0,466588.0,2356432.0,12.01,13.07,488.7300109863281
2025-12-23,1875216.0,458320.0,2333536.0,11.9,12.5,485.55999755859375
2025-12-24,1866279.0,461374.0,2327653.0,11.96,12.37,485.3999938964844
2025-12-26,1859328.0,461374.0,2320702.0,11.96,12.41,475.19000244140625
2025-12-29,1849398.0,461374.0,2310772.0,11.84,12.36,459.6400146484375
2025-12-30,1840461.0,461374.0,2301835.0,11.6,12.1,454.42999267578125
2026-01-02,1799748.0,462901.0,2262649.0,11.6,11.99,438.07000732421875
2026-01-05,1770951.0,464428.0,2235379.0,11.11,11.31,451.6700134277344
2026-01-06,1772937.0,465955.0,2238892.0,11.05,11.17,432.9599914550781
2026-01-07,1787832.0,470536.0,2258368.0,10.5,10.49,431.4100036621094
2026-01-08,1805706.0,473590.0,2279296.0,10.55,10.55,435.79998779296875
2026-01-09,1794783.0,481225.0,2276008.0,10.73,10.49,445.010009765625
2026-01-12,1782867.0,482752.0,2265619.0,11.0,10.52,448.9599914550781
2026-01-13,1791804.0,484279.0,2276083.0,10.82,10.43,447.20001220703125
2026-01-14,1801734.0,487333.0,2289067.0,10.68,10.46,439.20001220703125
2026-01-15,1728504.0,488860.0,2217364.0,9.99,10.17,438.57000732421875
2026-01-16,1732288.0,496495.0,2228783.0,10.14,10.13,437.5
2026-01-20,1705800.0,496495.0,2202295.0,10.13,9.98,419.25
2026-01-21,1719044.0,496495.0,2215539.0,10.0,9.91,431.44000244140625
2026-01-22,1740802.0,496495.0,2237297.0,10.16,10.13,449.3599853515625
2026-01-23,1976356.0,498022.0,2474378.0,10.35,10.48,449.05999755859375
2026-01-26,1758776.0,499549.0,2258325.0,10.5,10.53,435.20001220703125
2026-01-27,1736072.0,499549.0,2235621.0,10.3,10.43,430.8999938964844
2026-01-28,1734180.0,501076.0,2235256.0,10.21,10.13,431.4599914550781
2026-01-29,1735126.0,501076.0,2236202.0,10.33,10.1,416.55999755859375
2026-01-30,1695394.0,504130.0,2199524.0,10.14,9.96,430.4100036621094
2026-02-02,1687826.0,505657.0,2193483.0,10.88,10.58,421.80999755859375
2026-02-03,1687826.0,505657.0,2193483.0,10.75,10.53,421.9599914550781
2026-02-04,1684042.0,505657.0,2189699.0,10.89,10.16,406.010009765625
2026-02-05,1685934.0,504130.0,2190064.0,10.99,10.39,397.2099914550781
2026-02-06,1680258.0,502603.0,2182861.0,11.3,10.49,411.1099853515625
2026-02-09,1672690.0,502603.0,2175293.0,11.07,10.22,417.32000732421875
2026-02-10,1676474.0,502603.0,2179077.0,10.88,10.09,425.2099914550781
2026-02-11,1646202.0,502603.0,2148805.0,11.12,10.43,428.2699890136719
2026-02-12,1629174.0,501076.0,2130250.0,11.42,10.61,417.07000732421875
2026-02-13,1683096.0,502603.0,2185699.0,11.53,10.56,417.44000244140625
2026-02-17,1678366.0,502603.0,2180969.0,11.23,10.47,410.6300048828125
2026-02-18,1699178.0,502603.0,2201781.0,11.05,10.26,411.32000732421875
2026-02-19,1667960.0,502603.0,2170563.0,10.9,10.13,411.7099914550781
2026-02-20,1632012.0,502603.0,2134615.0,10.76,9.93,411.82000732421875
2026-02-23,1614984.0,502603.0,2117587.0,10.9,10.07,399.8299865722656
2026-02-24,1635796.0,502603.0,2138399.0,10.81,9.94,409.3800048828125
2026-02-25,1655662.0,502603.0,2158265.0,10.77,10.02,417.3999938964844
2026-02-26,1681204.0,502603.0,2183807.0,10.73,10.19,408.5799865722656
2026-02-27,1689718.0,502603.0,2192321.0,10.37,10.01,402.510009765625
2026-03-02,1697286.0,502603.0,2199889.0,10.43,10.04,403.32000732421875
2026-03-03,1702962.0,499549.0,2202511.0,10.29,9.94,392.42999267578125
2026-03-04,1689718.0,499549.0,2189267.0,10.27,9.94,405.94000244140625
2026-03-05,1712422.0,499549.0,2211971.0,10.27,10.08,405.54998779296875
2026-03-06,1707692.0,499549.0,2207241.0,10.36,10.26,396.7300109863281
2026-03-09,1684988.0,499549.0,2184537.0,10.36,10.2,398.67999267578125
2026-03-10,1689718.0,498022.0,2187740.0,10.16,10.01,399.239990234375
2026-03-11,1685934.0,498022.0,2183956.0,10.35,10.1,407.82000732421875
2026-03-12,1685934.0,498022.0,2183956.0,10.57,10.25,395.010009765625
2026-03-13,1684042.0,498022.0,2182064.0,10.57,10.16,391.20001220703125
2026-03-16,1664176.0,498022.0,2162198.0,10.54,10.19,395.55999755859375
2026-03-17,1678366.0,498022.0,2176388.0,10.39,10.13,399.2699890136719
2026-03-18,1693502.0,520927.0,2214429.0,10.34,10.01,392.7799987792969
2026-03-19,1681204.0,498022.0,2179226.0,10.4,10.08,380.29998779296875
2026-03-20,1683096.0,498022.0,2181118.0,10.11,9.77,367.9599914550781
2026-03-23,1618768.0,498022.0,2116790.0,10.08,9.81,380.8500061035156
2026-03-24,1629174.0,498022.0,2127196.0,10.16,9.91,383.0299987792969
2026-03-25,1638634.0,498022.0,2136656.0,10.53,10.05,385.95001220703125
2026-03-26,1641472.0,498022.0,2139494.0,10.53,9.91,372.1099853515625
2026-03-27,1680258.0,498022.0,2178280.0,10.62,9.98,361.8299865722656
2026-03-30,1677420.0,498022.0,2175442.0,10.62,10.02,355.2799987792969
2026-04-01,1671744.0,496495.0,2168239.0,10.41,10.09,381.260009765625
2026-04-02,1677420.0,496495.0,2173915.0,10.54,10.16,360.5899963378906
2026-04-06,1661338.0,496495.0,2157833.0,9.94,9.58,352.82000732421875
2026-04-07,1689955.0,505704.0,2195659.0,9.88,9.47,346.6499938964844
2026-04-08,1674883.0,507305.0,2182188.0,9.72,9.38,343.25
2026-04-09,1680673.0,540515.0,2221188.0,9.43,9.54,345.6199951171875
2026-04-10,1668128.0,542178.0,2210306.0,9.68,9.74,348.95001220703125
2026-04-13,1671023.0,542178.0,2213201.0,9.73,9.74,352.4200134277344
2026-04-14,1684533.0,542178.0,2226711.0,9.47,9.65,364.20001220703125
2026-04-15,1727958.0,542178.0,2270136.0,9.41,9.8,391.95001220703125
2026-04-16,1731818.0,542178.0,2273996.0,9.77,10.32,388.8999938964844
2026-04-17,1733748.0,542178.0,2275926.0,9.71,10.09,400.6199951171875
2026-04-20,1723133.0,550493.0,2273626.0,9.76,10.27,392.5
2026-04-21,1753048.0,553819.0,2306867.0,9.57,10.07,386.4200134277344
2026-04-22,1796473.0,553819.0,2350292.0,9.66,9.99,387.510009765625
2026-04-23,1861128.0,568786.0,2429914.0,9.46,9.84,373.7200012207031
2026-04-24,2041583.0,568786.0,2610369.0,9.49,9.66,376.29998779296875
2026-04-28,1805158.0,553819.0,2358977.0,9.32,9.66,376.0199890136719
2026-04-29,1774278.0,553819.0,2328097.0,9.54,9.85,372.79998779296875
2026-05-01,1653653.0,543841.0,2197494.0,9.73,9.85,390.82000732421875
2026-05-04,1647863.0,543841.0,2191704.0,9.83,10.09,392.510009765625
2026-05-05,1631458.0,543841.0,2175299.0,9.69,10.19,389.3699951171875
2026-05-06,1621808.0,543841.0,2165649.0,9.81,10.16,398.7300109863281
2026-05-07,1624703.0,543841.0,2168544.0,9.69,9.9,411.7900085449219
2026-05-08,1625668.0,568786.0,2194454.0,10.18,10.49,428.3500061035156
2026-05-11,1626633.0,547167.0,2173800.0,10.46,10.6,445.0
2026-05-12,1668128.0,548830.0,2216958.0,10.75,10.76,433.45001220703125
2026-05-13,1658478.0,550493.0,2208971.0,10.7,10.64,445.2699890136719
2026-05-20,1512763.0,555482.0,2068245.0,10.57,10.37,417.260009765625
2026-05-21,1621921.0,558808.0,2180729.0,10.68,10.38,417.8500061035156
2026-05-22,1630615.0,558808.0,2189423.0,10.54,10.42,426.010009765625
2026-05-26,1629649.0,558808.0,2188457.0,10.73,10.4,433.5899963378906
2026-05-27,1624819.0,558808.0,2183627.0,10.85,10.33,440.3599853515625
2026-05-28,1674085.0,560471.0,2234556.0,10.92,10.46,442.1000061035156
2026-05-29,1711759.0,560471.0,2272230.0,10.55,10.22,435.7900085449219
2026-06-02,1706929.0,560471.0,2267400.0,9.86,9.89,423.739990234375
2026-06-03,1706929.0,558808.0,2265737.0,10.23,9.94,423.70001220703125
2026-06-04,1714657.0,558808.0,2273465.0,10.47,10.13,418.45001220703125
2026-06-05,1726249.0,560471.0,2286720.0,10.11,9.99,391.0
2026-06-08,1711759.0,560471.0,2272230.0,10.12,10.03,408.95001220703125
2026-06-09,1711759.0,560471.0,2272230.0,10.42,10.34,396.67999267578125
2026-06-10,1709827.0,560471.0,2270298.0,10.22,10.24,381.5899963378906
2026-06-11,1786141.0,558808.0,2344949.0,10.15,10.25,399.1499938964844
2026-06-16,1730061.0,558808.0,2288869.0,9.4,10.14,404.6600036621094
2026-06-17,1652899.0,557145.0,2210044.0,9.6,10.17,396.3800048828125
2026-06-18,1633138.0,558808.0,2191946.0,9.5,10.04,400.489990234375
2026-06-22,1632909.0,558808.0,2191717.0,9.68,10.02,405.04998779296875
2026-06-23,1627107.0,558808.0,2185915.0,9.95,10.33,381.6099853515625
2026-06-24,1634371.0,557145.0,2191516.0,9.73,10.05,375.5299987792969
2026-06-25,1591339.0,557145.0,2148484.0,9.55,10.06,375.1199951171875
2026-06-26,1586449.0,557145.0,2143594.0,9.59,10.07,379.7099914550781
2026-06-29,1586449.0,557145.0,2143594.0,9.54,10.22,411.8399963378906
2026-07-01,1583515.0,555482.0,2138997.0,10.21,10.6,425.29998779296875
2026-07-02,1610899.0,552156.0,2163055.0,10.18,10.86,393.45001220703125
2026-07-06,1681600.0,552156.0,2233756.0,9.87,10.23,419.7699890136719
2026-07-07,1668340.0,552156.0,2220496.0,10.27,10.73,402.8999938964844
2026-07-08,1670380.0,552156.0,2222536.0,10.12,10.76,394.05999755859375
2026-07-09,1670380.0,552156.0,2222536.0,10.03,10.56,406.54998779296875
2026-07-10,1720360.0,567123.0,2287483.0,10.21,10.85,407.760009765625
2026-07-14,1721380.0,550493.0,2271873.0,10.06,10.91,396.17999267578125
2026-07-15,1670380.0,548830.0,2219210.0,10.15,10.77,394.4599914550781
2026-07-16,1663240.0,548830.0,2212070.0,10.11,10.77,391.05999755859375
2026-07-17,1615300.0,548830.0,2164130.0,10.4,10.98,380.8399963378906
2026-07-20,1609180.0,548830.0,2158010.0,10.32,10.9,369.57000732421875
2026-07-21,1605100.0,547167.0,2152267.0,10.07,10.56,378.92999267578125
2026-07-22,1616320.0,547167.0,2163487.0,9.95,10.51,374.010009765625
2026-07-23,1602040.0,547167.0,2149207.0,10.03,10.42,319.69000244140625
2026-07-24,1692662.0,577563.0,2270225.0,9.38,9.61,313.0299987792969
2026-07-27,1722986.0,577563.0,2300549.0,9.48,9.63,309.2200012207031
2026-07-28,1739550.0,584942.0,2324492.0,9.33,9.59,
