date,ARKK_shares_adj,ARKQ_shares_adj,combined_shares_adj,ARKK_weight_pct,ARKQ_weight_pct,ARKK_aum,TSLA_close
2025-02-13,2218122.0,363136.0,2581258.0,11.23,12.17,6646662815.8504,355.94000244140625
2025-02-14,2232724.0,363136.0,2595860.0,11.46,12.63,6934692675.043629,355.8399963378906
2025-02-18,2230638.0,363136.0,2593774.0,11.08,12.58,7163810703.249098,354.1099853515625
2025-02-19,2248369.0,363136.0,2611505.0,11.11,12.44,7166246143.924394,360.55999755859375
2025-02-20,2260885.0,363136.0,2624021.0,11.44,12.84,7125740346.153846,354.3999938964844
2025-02-21,2226466.0,366030.0,2592496.0,11.55,12.8,6831684419.047619,337.79998779296875
2025-02-24,2170144.0,366030.0,2536174.0,11.69,12.71,6270955031.650985,330.5299987792969
2025-02-25,2186832.0,366030.0,2552862.0,11.66,12.81,6199087315.265867,302.79998779296875
2025-02-26,2270272.0,363136.0,2633408.0,11.29,12.03,6088913743.135519,290.79998779296875
2025-02-27,2283831.0,363136.0,2646967.0,10.74,11.43,6183780770.94972,281.95001220703125
2025-03-03,2236896.0,363136.0,2600032.0,10.96,11.61,5979614872.992701,284.6499938964844
2025-03-04,2251498.0,360242.0,2611740.0,11.18,11.74,5732458906.082291,272.0400085449219
2025-03-05,2292175.0,360242.0,2652417.0,10.67,11.25,5844079540.76851,279.1000061035156
2025-03-06,2267143.0,360242.0,2627385.0,10.64,11.23,5946988828.007518,263.45001220703125
2025-03-07,2235853.0,360242.0,2596095.0,10.52,11.0,5599196509.9809885,262.6700134277344
2025-03-10,2201434.0,360242.0,2561676.0,10.45,10.85,5533499222.77512,222.14999389648438
2025-03-11,2390586.0,371396.0,2761982.0,10.0,9.95,5310686798.999999,230.5800018310547
2025-03-12,2405622.0,369904.0,2775526.0,10.28,10.45,5395800785.603113,248.08999633789062
2025-03-13,2373432.0,369904.0,2743336.0,10.74,11.01,5482539524.0223465,240.67999267578125
2025-03-14,2355174.0,369904.0,2725078.0,10.91,10.91,5195630415.398717,249.97999572753906
2025-03-17,2355174.0,368412.0,2723586.0,10.93,10.89,5386517808.966148,238.00999450683594
2025-03-18,2340152.0,368412.0,2708564.0,10.23,10.26,5444570650.244379,225.30999755859375
2025-03-19,2284356.0,368412.0,2652768.0,10.0,9.9,5146882503.599999,235.86000061035156
2025-03-20,2329422.0,368412.0,2697834.0,10.15,10.13,5412980028.768472,236.25999450683594
2025-03-21,2316240.0,368412.0,2684652.0,10.16,10.21,5386169905.511811,248.7100067138672
2025-03-24,2322708.0,368412.0,2691120.0,10.42,10.67,5543960716.698656,278.3900146484375
2025-03-25,2339956.0,368412.0,2708368.0,11.07,11.43,5884556014.814815,288.1400146484375
2025-03-26,2344268.0,368412.0,2712680.0,11.47,11.77,5889079176.285963,272.05999755859375
2025-03-27,2275276.0,368412.0,2643688.0,11.35,11.49,5453846595.2422905,273.1300048828125
2025-03-28,2270964.0,368412.0,2639376.0,11.59,11.7,5351754938.050043,263.54998779296875
2025-04-01,2278510.0,368412.0,2646922.0,11.76,11.67,5021247037.414967,268.4599914550781
2025-04-02,2267730.0,368412.0,2636142.0,12.1,12.01,5031361948.76033,282.760009765625
2025-04-03,2264496.0,368412.0,2632908.0,12.41,12.33,5159620378.404512,267.2799987792969
2025-04-04,2242936.0,368412.0,2611348.0,12.75,12.4,4701897522.196078,239.42999267578125
2025-04-08,2296836.0,368412.0,2665248.0,11.94,11.58,4487678981.909548,221.86000061035156
2025-04-09,2337800.0,368412.0,2706212.0,11.77,11.24,4406663619.371283,272.20001220703125
2025-04-10,2386310.0,366920.0,2753230.0,12.44,12.1,5221491816.720258,252.39999389648438
2025-04-11,2341034.0,366920.0,2707954.0,12.2,11.71,4843253947.540984,252.30999755859375
2025-04-14,2347502.0,366920.0,2714422.0,11.84,11.47,5002518831.25,252.35000610351562
2025-04-15,2366906.0,366920.0,2733826.0,11.78,11.41,5070362725.806453,254.11000061035156
2025-04-16,2360438.0,366920.0,2727358.0,11.77,11.44,5096099406.796941,241.5500030517578
2025-04-17,2329176.0,365428.0,2694604.0,11.55,11.15,4871103574.025973,241.3699951171875
2025-04-21,2308694.0,365428.0,2674122.0,11.53,11.13,4833039642.497831,227.5
2025-04-22,2230000.0,363936.0,2593936.0,11.05,10.84,4591176470.588235,237.97000122070312
2025-04-23,2245092.0,363936.0,2609028.0,11.13,11.12,4800220514.285714,250.74000549316406
2025-04-24,2258028.0,363936.0,2621964.0,11.27,11.31,5023761674.534162,259.510009765625
2025-04-25,2239702.0,363936.0,2603638.0,11.19,11.27,5194147149.419124,284.95001220703125
2025-04-28,2208440.0,363936.0,2572376.0,12.04,12.14,5226702475.083056,285.8800048828125
2025-04-29,2208440.0,363936.0,2572376.0,12.03,12.12,5248119926.849544,292.0299987792969
2025-05-01,2154540.0,363936.0,2518476.0,11.94,12.03,5091499216.080402,280.5199890136719
2025-05-02,2182568.0,363936.0,2546504.0,11.9,11.86,5144991389.579832,287.2099914550781
2025-05-05,2191192.0,363936.0,2555128.0,11.94,11.7,5270789399.664992,280.260009765625
2025-05-06,2199816.0,363936.0,2563752.0,11.91,11.56,5176493972.79597,275.3500061035156
2025-05-07,2167476.0,363936.0,2531412.0,12.18,11.53,4899954980.2955675,276.2200012207031
2025-05-08,2180412.0,363936.0,2544348.0,12.01,11.5,5014766050.291424,284.82000732421875
2025-05-09,2203050.0,363936.0,2566986.0,11.94,11.66,5255215251.256282,298.260009765625
2025-05-12,2195504.0,363936.0,2559440.0,12.46,12.19,5255465674.478331,318.3800048828125
2025-05-13,2223532.0,365428.0,2588960.0,12.63,12.53,5605131576.880444,334.07000732421875
2025-05-14,2236468.0,365428.0,2601896.0,12.56,12.78,5948541916.87898,347.67999267578125
2025-05-15,2158852.0,365428.0,2524280.0,13.01,13.1,5769328696.079939,342.82000732421875
2025-05-16,2171788.0,366920.0,2538708.0,13.03,12.91,5713985895.318496,349.9800109863281
2025-05-19,2176100.0,366920.0,2543020.0,12.95,12.94,5881015274.131274,342.0899963378906
2025-05-20,2184724.0,366920.0,2551644.0,12.82,12.91,5829736608.112324,343.82000732421875
2025-05-21,2138370.0,366920.0,2505290.0,12.88,12.93,5708186128.881988,334.6199951171875
2025-05-22,2127590.0,366920.0,2494510.0,12.95,12.9,5497561125.868726,341.0400085449219
2025-05-23,2162086.0,366920.0,2529006.0,13.05,13.04,5650251413.333334,339.3399963378906
2025-05-27,2159930.0,366920.0,2526850.0,13.06,12.98,5612179526.799388,362.8900146484375
2025-05-28,2129319.0,365429.0,2494748.0,13.31,13.3,5805473868.595041,356.8999938964844
2025-05-29,2111374.0,363938.0,2475312.0,13.23,13.12,5695762513.983372,358.42999267578125
2025-05-30,2081806.0,363938.0,2445744.0,13.35,13.31,5589376214.082397,346.4599914550781
2025-06-02,2064735.0,363938.0,2428673.0,12.95,12.99,5523923460.23166,342.69000244140625
2025-06-03,2067353.0,363938.0,2431291.0,12.6,12.83,5622707933.095239,344.2699890136719
2025-06-04,2061041.0,363938.0,2424979.0,12.51,12.74,5671899161.231016,332.04998779296875
2025-06-05,2075769.0,363938.0,2439707.0,12.07,12.31,5710514469.345485,284.70001220703125
2025-06-06,2086289.0,363938.0,2450227.0,10.31,10.85,5761071564.5004835,295.1400146484375
2025-06-09,2051507.0,363938.0,2415445.0,10.17,10.89,5953606450.147493,308.5799865722656
2025-06-10,2095691.0,363938.0,2459629.0,10.44,11.06,6194332651.1494255,326.0899963378906
2025-06-11,2083067.0,365430.0,2448497.0,10.91,11.66,6226098240.421631,326.42999267578125
2025-06-12,2159863.0,365430.0,2525293.0,10.85,11.58,6498102111.428572,319.1099853515625
2025-06-13,2046247.0,365430.0,2411677.0,10.82,11.4,6034915713.216266,325.30999755859375
2025-06-16,2002063.0,363938.0,2366001.0,11.01,11.81,5915450631.516803,329.1300048828125
2025-06-17,2001011.0,363938.0,2364949.0,10.67,11.69,6172378167.10403,316.3500061035156
2025-06-18,1994693.0,363938.0,2358631.0,10.43,11.38,6050058778.044103,322.04998779296875
2025-06-20,2026283.0,365430.0,2391713.0,10.15,11.52,6429206306.896551,322.1600036621094
2025-06-23,1992587.0,365430.0,2358017.0,10.03,11.56,6400117925.423728,348.67999267578125
2025-06-24,1958891.0,365430.0,2324321.0,10.69,12.28,6389393020.392891,340.4700012207031
2025-06-25,2041999.0,365430.0,2407429.0,10.18,11.87,6829463649.607072,327.54998779296875
2025-06-26,2024098.0,365430.0,2389528.0,9.92,11.42,6683400200.604838,325.7799987792969
2025-06-27,2044105.0,368414.0,2412519.0,9.66,11.06,6893670050.724637,323.6300048828125
2025-07-01,2092497.0,368414.0,2460911.0,9.7,10.63,6852604092.989692,300.7099914550781
2025-07-02,2102329.0,368414.0,2470743.0,9.56,10.4,6612880267.677824,315.6499938964844
2025-07-03,2094650.0,368414.0,2463064.0,9.83,10.73,6726106536.113937,315.3500061035156
2025-07-07,2107814.0,368414.0,2476228.0,9.72,10.59,6838468568.93004,293.94000244140625
2025-07-08,2111105.0,368414.0,2479519.0,9.14,9.94,6789258246.170678,297.80999755859375
2025-07-09,2106717.0,368414.0,2475131.0,9.2,10.05,6819580323.586956,295.8800048828125
2025-07-10,2104523.0,368414.0,2472937.0,8.98,9.9,6934145492.650333,309.8699951171875
2025-07-11,2141821.0,369906.0,2511727.0,9.26,10.19,7167236212.419006,313.510009765625
2025-07-14,2151381.0,369906.0,2521287.0,9.7,10.18,6953396467.113402,316.8999938964844
2025-07-15,2162581.0,369906.0,2532487.0,9.65,10.13,7101781543.005181,310.7799987792969
2025-07-16,2202126.0,371398.0,2573524.0,9.78,9.89,6997716955.82822,321.6700134277344
2025-07-17,2243310.0,372890.0,2616200.0,9.8,9.94,7363321711.22449,319.4100036621094
2025-07-18,2213566.0,375874.0,2589440.0,9.57,9.55,7388036740.43887,329.6499938964844
2025-07-21,2192974.0,377366.0,2570340.0,9.71,9.84,7445045098.867147,328.489990234375
2025-07-22,2202126.0,377366.0,2579492.0,9.78,9.98,7396486398.15951,332.1099853515625
2025-07-23,2204412.0,377366.0,2581778.0,9.94,10.24,7365264278.87324,332.55999755859375
2025-07-24,2229580.0,377366.0,2606946.0,9.85,9.97,7527605327.918782,305.29998779296875
2025-07-25,2270346.0,404695.0,2675041.0,9.63,9.94,7197680517.133955,316.05999755859375
2025-07-28,2264361.0,404695.0,2669056.0,9.87,10.21,7251002407.902736,325.5899963378906
2025-07-29,2318226.0,406282.0,2724508.0,10.15,10.53,7436366535.369458,321.20001220703125
2025-07-30,2315832.0,406282.0,2722114.0,10.28,10.6,7235848622.568094,319.0400085449219
2025-08-01,2558823.0,409456.0,2968279.0,9.86,10.08,8000084850.000001,302.6300048828125
2025-08-04,2361318.0,409456.0,2770774.0,10.12,10.15,7061320813.636364,309.260009765625
2025-08-05,2235528.0,409456.0,2644984.0,10.07,10.01,6865535146.772592,308.7200012207031
2025-08-06,2240316.0,409456.0,2649772.0,10.16,9.9,6807385388.976378,319.9100036621094
2025-08-07,2264276.0,409456.0,2673732.0,10.33,10.33,7012241385.866408,322.2699890136719
2025-08-08,2287038.0,412630.0,2699668.0,10.37,10.42,7107461294.69624,329.6499938964844
2025-08-11,2339706.0,409456.0,2749162.0,10.56,10.55,7303826542.613636,339.0299987792969
2025-08-12,2687126.0,411043.0,3098169.0,10.86,10.86,8388732300.000001,340.8399963378906
2025-08-18,2741446.0,422152.0,3163598.0,10.2,10.5,8884435193.72549,335.1600036621094
2025-08-19,2710272.0,423739.0,3134011.0,10.33,10.64,8793560150.242014,329.30999755859375
2025-08-20,2338582.0,423739.0,2762321.0,10.5,10.85,7334461318.285714,323.8999938964844
2025-08-21,2320597.0,423739.0,2744336.0,10.53,10.78,7138094665.716999,320.1099853515625
2025-08-22,2307408.0,423739.0,2731147.0,10.43,10.65,7081729385.234899,340.010009765625
2025-08-25,2361363.0,423739.0,2785102.0,10.65,10.95,7538845386.197184,346.6000061035156
2025-08-26,2378135.0,423739.0,2801874.0,10.98,11.15,7506936165.755919,351.6700134277344
2025-08-27,2381729.0,423739.0,2805468.0,11.06,11.17,7573079904.430379,349.6000061035156
2025-08-28,2345789.0,423739.0,2769528.0,11.09,11.18,7394840706.943192,345.9800109863281
2025-08-29,2293077.0,423739.0,2716816.0,10.91,10.99,7271849500.09166,333.8699951171875
2025-09-02,2258335.0,423739.0,2682074.0,10.67,10.82,7066450857.075914,329.3599853515625
2025-09-03,2261929.0,423739.0,2685668.0,10.61,10.74,7021573378.322338,334.0899963378906
2025-09-04,2303859.0,423739.0,2727598.0,10.71,11.02,7186706380.112043,338.5299987792969
2025-09-05,2302661.0,423739.0,2726400.0,10.82,11.16,7204434642.606285,350.8399963378906
2025-09-08,2313443.0,423739.0,2737182.0,11.16,11.46,7272834606.810036,346.3999938964844
2025-09-09,2506321.0,423739.0,2930060.0,10.92,11.3,7950454161.17216,346.9700012207031
2025-09-10,2751911.0,423739.0,3175650.0,10.87,11.35,8784089785.372585,347.7900085449219
2025-09-16,2587785.0,423739.0,3011524.0,12.32,12.63,8612787024.350649,421.6199951171875
2025-09-17,2561429.0,423739.0,2985168.0,12.48,12.87,8653443068.75,425.8599853515625
2025-09-18,2501529.0,423739.0,2925268.0,12.6,13.02,8454770951.904762,416.8500061035156
2025-09-19,2459599.0,425326.0,2884925.0,12.01,12.43,8536917927.9766865,426.07000732421875
2025-09-22,2542261.0,425326.0,2967587.0,12.05,12.48,8989055139.170124,434.2099914550781
2025-09-23,2424857.0,430087.0,2854944.0,12.29,12.52,8567104621.399512,425.8500061035156
2025-09-24,2118169.0,433261.0,2551430.0,12.15,12.19,7424051593.827161,442.7900085449219
2025-09-29,2258335.0,436435.0,2694770.0,12.73,12.79,7812810164.964651,443.2099914550781
2025-10-01,2351779.0,438022.0,2789801.0,12.42,12.65,8420959395.169082,459.4599914550781
2025-10-02,2291879.0,438022.0,2729901.0,12.65,12.86,8324321936.758893,436.0
2025-10-03,2290681.0,439609.0,2730290.0,11.75,11.96,8499888646.808511,429.8299865722656
2025-10-06,2264325.0,439609.0,2703934.0,11.63,11.7,8368657048.581254,453.25
2025-10-07,2291879.0,442783.0,2734662.0,11.93,11.79,8707411204.945515,433.0899963378906
2025-10-08,2306255.0,445957.0,2752212.0,11.65,11.41,8573527707.725322,438.69000244140625
2025-10-09,2287087.0,445957.0,2733044.0,11.38,11.32,8816539508.172232,435.5400085449219
2025-10-10,2279899.0,445957.0,2725856.0,11.38,11.36,8725722411.775043,413.489990234375
2025-10-13,2267919.0,445957.0,2713876.0,11.43,11.32,8204390440.15748,435.8999938964844
2025-10-14,2267919.0,445957.0,2713876.0,11.91,11.51,8300469287.153653,429.239990234375
2025-10-15,2311047.0,445957.0,2757004.0,11.83,11.29,8385408404.733727,435.1499938964844
2025-10-16,2317037.0,447544.0,2764581.0,11.74,11.43,8588233820.698466,428.75
2025-10-17,2305057.0,449131.0,2754188.0,11.82,11.52,8361194490.270727,439.30999755859375
2025-10-20,2281097.0,449131.0,2730228.0,12.2,11.99,8214005926.803279,447.42999267578125
2025-10-21,2302661.0,449131.0,2751792.0,11.93,11.93,8636040328.83487,442.6000061035156
2025-10-22,2302661.0,450718.0,2753379.0,11.95,11.84,8528516808.368201,438.9700012207031
2025-10-23,2258335.0,450718.0,2709053.0,12.29,12.13,8066243408.8689995,448.9800109863281
2025-10-24,2285889.0,450718.0,2736607.0,12.24,12.11,8384954601.470588,433.7200012207031
2025-10-27,2300265.0,450718.0,2750983.0,11.66,11.54,8556354509.433962,452.4200134277344
2025-10-28,2314641.0,450718.0,2765359.0,12.04,11.83,8697590375.581396,460.54998779296875
2025-10-29,2300265.0,452305.0,2752570.0,12.35,12.07,8578032759.109312,461.510009765625
2025-10-30,2277503.0,460240.0,2737743.0,12.38,11.75,8490229479.24071,440.1000061035156
2025-11-03,2265523.0,465001.0,2730524.0,12.32,11.67,8395675169.480519,468.3699951171875
2025-11-04,2260731.0,466588.0,2727319.0,12.71,11.98,8330909350.668764,444.260009765625
2025-11-05,2252345.0,465001.0,2717346.0,12.7,11.86,7878951100.0,462.07000732421875
2025-11-06,2288285.0,461827.0,2750112.0,13.07,12.38,8089884085.30987,445.9100036621094
2025-11-07,2284691.0,460240.0,2744931.0,13.15,12.43,7747274249.505703,429.5199890136719
2025-11-10,2229923.0,455479.0,2685402.0,12.42,12.03,7711727270.20934,445.2300109863281
2025-11-11,2229923.0,455479.0,2685402.0,12.42,12.03,7711727270.20934,439.6199951171875
2025-11-12,2215803.0,455479.0,2671282.0,12.38,12.13,7868427422.132471,430.6000061035156
2025-11-13,2112908.0,455479.0,2568387.0,11.96,11.92,7607175458.193978,401.989990234375
2025-11-14,2082398.0,453892.0,2536290.0,11.78,11.77,7106138981.494059,404.3500061035156
2025-11-17,2068838.0,453892.0,2522730.0,11.94,11.83,7006152808.2077055,408.9200134277344
2025-11-18,2081268.0,453892.0,2535160.0,12.22,12.17,6964583556.137479,401.25
2025-11-19,2118558.0,452305.0,2570863.0,12.1,12.09,7025383450.413223,403.989990234375
2025-11-20,2123078.0,452305.0,2575383.0,12.26,12.15,6995940303.588907,395.2300109863281
2025-11-21,2132118.0,450718.0,2582836.0,12.44,12.38,6773930845.176849,391.0899963378906
2025-11-24,2203308.0,450718.0,2654026.0,12.1,12.16,7121419220.826447,417.7799987792969
2025-11-25,2206698.0,450718.0,2657416.0,12.3,12.5,7495238133.658536,419.3999938964844
2025-11-26,2204438.0,450718.0,2655156.0,12.26,12.38,7541119879.282219,426.5799865722656
2025-11-28,2186376.0,450718.0,2637094.0,12.12,12.4,7695249786.138615,430.1700134277344
2025-12-01,2171868.0,450718.0,2622586.0,12.08,12.42,7734043522.847681,430.1400146484375
2025-12-02,2116068.0,450718.0,2566786.0,12.37,12.6,7358168872.433307,429.239990234375
2025-12-03,2097096.0,450718.0,2547814.0,12.26,12.48,7342230726.264274,446.739990234375
2025-12-04,2126112.0,450718.0,2576830.0,12.36,12.62,7684621965.048545,454.5299987792969
2025-12-05,2138388.0,453892.0,2592280.0,12.3,12.58,7902125997.07317,455.0
2025-12-08,2139570.0,457066.0,2596636.0,12.19,12.61,7986089827.727646,439.5799865722656
2025-12-09,2105657.0,460240.0,2565897.0,11.75,12.17,7877486843.063829,445.1700134277344
2025-12-10,2116617.0,460240.0,2576857.0,11.82,12.3,7971695345.939086,451.45001220703125
2025-12-11,2122097.0,460240.0,2582337.0,11.92,12.39,8037086330.956376,446.8900146484375
2025-12-12,2138537.0,460240.0,2598777.0,11.92,12.09,8017540267.869127,458.9599914550781
2025-12-15,2063391.0,460240.0,2523631.0,12.17,12.71,7781544234.675431,475.30999755859375
2025-12-16,1938459.0,461827.0,2400286.0,12.15,13.33,7583283516.790123,489.8800048828125
2025-12-17,1915160.0,463414.0,2378574.0,12.4,13.68,7566117587.096774,467.260009765625
2025-12-18,1923264.0,463414.0,2386678.0,12.16,13.51,7390331715.789474,483.3699951171875
2025-12-19,1874829.0,465001.0,2339830.0,12.32,13.61,7355812449.107142,481.20001220703125
2025-12-22,1889844.0,466588.0,2356432.0,12.01,13.07,7571964469.608659,488.7300109863281
2025-12-23,1875216.0,458320.0,2333536.0,11.9,12.5,7701464837.647058,485.55999755859375
2025-12-24,1866279.0,461374.0,2327653.0,11.96,12.37,7576843070.568562,485.3999938964844
2025-12-26,1859328.0,461374.0,2320702.0,11.96,12.41,7546135545.150501,475.19000244140625
2025-12-29,1849398.0,461374.0,2310772.0,11.84,12.36,7422427665.709459,459.6400146484375
2025-12-30,1840461.0,461374.0,2301835.0,11.6,12.1,7292668052.068966,454.42999267578125
2026-01-02,1799748.0,462901.0,2262649.0,11.6,11.99,6977436815.172414,438.07000732421875
2026-01-05,1770951.0,464428.0,2235379.0,11.11,11.31,6982902831.413142,451.6700134277344
2026-01-06,1772937.0,465955.0,2238892.0,11.05,11.17,7246900043.348416,432.9599914550781
2026-01-07,1787832.0,470536.0,2258368.0,10.5,10.49,7371997549.714286,431.4100036621094
2026-01-08,1805706.0,473590.0,2279296.0,10.55,10.55,7383882705.78199,435.79998779296875
2026-01-09,1794783.0,481225.0,2276008.0,10.73,10.49,7289528717.614165,445.010009765625
2026-01-12,1782867.0,482752.0,2265619.0,11.0,10.52,7212669487.90909,448.9599914550781
2026-01-13,1791804.0,484279.0,2276083.0,10.82,10.43,7434827392.236599,447.20001220703125
2026-01-14,1801734.0,487333.0,2289067.0,10.68,10.46,7544339370.786517,439.20001220703125
2026-01-15,1728504.0,488860.0,2217364.0,9.99,10.17,7599188756.756756,438.57000732421875
2026-01-16,1732288.0,496495.0,2228783.0,10.14,10.13,7492401855.621301,437.5
2026-01-20,1705800.0,496495.0,2202295.0,10.13,9.98,7367102665.350444,419.25
2026-01-21,1719044.0,496495.0,2215539.0,10.0,9.91,7207091970.0,431.44000244140625
2026-01-22,1740802.0,496495.0,2237297.0,10.16,10.13,7392240303.937008,449.3599853515625
2026-01-26,1758776.0,499549.0,2258325.0,10.5,10.53,7521866195.809524,435.20001220703125
2026-01-27,1736072.0,499549.0,2235621.0,10.3,10.43,7335325576.699028,430.8999938964844
2026-01-28,1734180.0,501076.0,2235256.0,10.21,10.13,7318885034.280117,431.4599914550781
2026-01-29,1735126.0,501076.0,2236202.0,10.33,10.1,7247216495.256535,416.55999755859375
2026-01-30,1695394.0,504130.0,2199524.0,10.14,9.96,6964825686.785009,430.4100036621094
2026-02-02,1687826.0,505657.0,2193483.0,10.88,10.58,6676996219.30147,421.80999755859375
2026-02-03,1687826.0,505657.0,2193483.0,10.75,10.53,6622715209.860465,421.9599914550781
2026-02-04,1684042.0,505657.0,2189699.0,10.89,10.16,6525237486.868687,406.010009765625
2026-02-05,1685934.0,504130.0,2190064.0,10.99,10.39,6228444616.378527,397.2099914550781
2026-02-06,1680258.0,502603.0,2182861.0,11.3,10.49,5906329913.097344,411.1099853515625
2026-02-09,1672690.0,502603.0,2175293.0,11.07,10.22,6211920378.500451,417.32000732421875
2026-02-10,1676474.0,502603.0,2179077.0,10.88,10.09,6430387221.323528,425.2099914550781
2026-02-11,1646202.0,502603.0,2148805.0,11.12,10.43,6294798133.273381,428.2699890136719
2026-02-12,1629174.0,501076.0,2130250.0,11.42,10.61,6109687819.43958,417.07000732421875
2026-02-13,1683096.0,502603.0,2185699.0,11.53,10.56,6088194698.352125,417.44000244140625
2026-02-17,1678366.0,502603.0,2180969.0,11.23,10.47,6238798780.409616,410.6300048828125
2026-02-18,1699178.0,502603.0,2201781.0,11.05,10.26,6314329974.117647,411.32000732421875
2026-02-19,1667960.0,502603.0,2170563.0,10.9,10.13,6294177130.275229,411.7099914550781
2026-02-20,1632012.0,502603.0,2134615.0,10.76,9.93,6244569335.687732,411.82000732421875
2026-02-23,1614984.0,502603.0,2117587.0,10.9,10.07,6101676246.605505,399.8299865722656
2026-02-24,1635796.0,502603.0,2138399.0,10.81,9.94,6050326685.291396,409.3800048828125
2026-02-25,1655662.0,502603.0,2158265.0,10.77,10.02,6293360348.746518,417.3999938964844
2026-02-26,1681204.0,502603.0,2183807.0,10.73,10.19,6539930564.771668,408.5799865722656
2026-02-27,1689718.0,502603.0,2192321.0,10.37,10.01,6657521508.582451,402.510009765625
2026-03-02,1697286.0,502603.0,2199889.0,10.43,10.04,6550091925.790987,403.32000732421875
2026-03-03,1702962.0,499549.0,2202511.0,10.29,9.94,6674816655.393587,392.42999267578125
2026-03-04,1689718.0,499549.0,2189267.0,10.27,9.94,6456631302.239532,405.94000244140625
2026-03-05,1712422.0,499549.0,2211971.0,10.27,10.08,6768652255.8909445,405.54998779296875
2026-03-06,1707692.0,499549.0,2207241.0,10.36,10.26,6684888905.405406,396.7300109863281
2026-03-09,1684988.0,499549.0,2184537.0,10.36,10.2,6452560706.949807,398.67999267578125
2026-03-10,1689718.0,498022.0,2187740.0,10.16,10.01,6630480041.732284,399.239990234375
2026-03-11,1685934.0,498022.0,2183956.0,10.35,10.1,6503225705.217392,407.82000732421875
2026-03-12,1685934.0,498022.0,2183956.0,10.57,10.25,6504802307.284768,395.010009765625
2026-03-13,1684042.0,498022.0,2182064.0,10.57,10.16,6293409937.748343,391.20001220703125
2026-03-16,1664176.0,498022.0,2162198.0,10.54,10.19,6176713958.254271,395.55999755859375
2026-03-17,1678366.0,498022.0,2176388.0,10.39,10.13,6389744513.570741,399.2699890136719
2026-03-18,1693502.0,520927.0,2214429.0,10.34,10.01,6539308931.72147,392.7799987792969
2026-03-19,1681204.0,498022.0,2179226.0,10.4,10.08,6349454876.153846,380.29998779296875
2026-03-20,1683096.0,498022.0,2181118.0,10.11,9.77,6331171204.747774,367.9599914550781
2026-03-23,1618768.0,498022.0,2116790.0,10.08,9.81,5909145568.253968,380.8500061035156
2026-03-24,1629174.0,498022.0,2127196.0,10.16,9.91,6106997223.425197,383.0299987792969
2026-03-25,1638634.0,498022.0,2136656.0,10.53,10.05,5960550626.970561,385.95001220703125
2026-03-26,1641472.0,498022.0,2139494.0,10.53,9.91,6016392387.464388,372.1099853515625
2026-03-27,1680258.0,498022.0,2178280.0,10.62,9.98,5887389871.751413,361.8299865722656
2026-03-30,1677420.0,498022.0,2175442.0,10.62,10.02,5715074186.440679,355.2799987792969
2026-04-01,1671744.0,496495.0,2168239.0,10.41,10.09,5969940749.279539,381.260009765625
2026-04-02,1677420.0,496495.0,2173915.0,10.54,10.16,6067676937.381405,360.5899963378906
2026-04-06,1661338.0,496495.0,2157833.0,9.94,9.58,6026779370.221329,352.82000732421875
2026-04-07,1689955.0,505704.0,2195659.0,9.88,9.47,6034918249.999999,346.6499938964844
2026-04-08,1674883.0,507305.0,2182188.0,9.72,9.38,5973232427.983539,343.25
2026-04-09,1680673.0,540515.0,2221188.0,9.43,9.54,6117614075.291622,345.6199951171875
2026-04-10,1668128.0,542178.0,2210306.0,9.68,9.74,5955975200.413223,348.95001220703125
2026-04-13,1671023.0,542178.0,2213201.0,9.73,9.74,5992841478.931141,352.4200134277344
2026-04-14,1684533.0,542178.0,2226711.0,9.47,9.65,6268881941.921858,364.20001220703125
2026-04-15,1727958.0,542178.0,2270136.0,9.41,9.8,6687803438.894793,391.95001220703125
2026-04-16,1731818.0,542178.0,2273996.0,9.77,10.32,6947656756.397135,388.8999938964844
2026-04-17,1733748.0,542178.0,2275926.0,9.71,10.09,6943919641.606591,400.6199951171875
2026-04-20,1723133.0,550493.0,2273626.0,9.76,10.27,7072966623.97541,392.5
2026-04-21,1753048.0,553819.0,2306867.0,9.57,10.07,7189878160.919539,386.4200134277344
2026-04-22,1796473.0,553819.0,2350292.0,9.66,9.99,7186263940.579709,387.510009765625
2026-04-23,1861128.0,568786.0,2429914.0,9.46,9.84,7623739019.87315,373.7200012207031
2026-04-28,1805158.0,553819.0,2358977.0,9.32,9.66,7334325964.16309,376.0199890136719
2026-04-29,1774278.0,553819.0,2328097.0,9.54,9.85,6993333475.471699,372.79998779296875
2026-05-01,1653653.0,543841.0,2197494.0,9.73,9.85,6485956776.875643,390.82000732421875
2026-05-04,1647863.0,543841.0,2191704.0,9.83,10.09,6551554604.883011,392.510009765625
2026-05-05,1631458.0,543841.0,2175299.0,9.69,10.19,6608499273.271414,389.3699951171875
2026-05-06,1621808.0,543841.0,2165649.0,9.81,10.16,6437139459.327217,398.7300109863281
2026-05-07,1624703.0,543841.0,2168544.0,9.69,9.9,6685426493.188855,411.7900085449219
2026-05-08,1625668.0,568786.0,2194454.0,10.18,10.49,6575970783.104126,428.3500061035156
2026-05-11,1626633.0,547167.0,2173800.0,10.46,10.6,6661264297.801146,445.0
2026-05-12,1668128.0,548830.0,2216958.0,10.75,10.76,6905274046.511628,433.45001220703125
2026-05-13,1658478.0,550493.0,2208971.0,10.7,10.64,6718385879.439253,445.2699890136719
